medicine_id,name,batch,expiry,quantity
MED2146,Paracetamol,B46,2026-08-09,133
MED2148,Paracetamol,B48,2026-01-05,24
MED2149,Paracetamol,B49,2026-03-05,3
MED2150,Paracetamol,B0,2025-11-29,129
MED2151,Paracetamol,B1,2026-04-13,22
MED2152,Paracetamol,B2,2026-02-03,180
MED2153,Paracetamol,B3,2026-06-15,133
MED2154,Paracetamol,B4,2025-07-24,141
MED2155,Paracetamol,B5,2026-04-03,66
MED2156,Paracetamol,B6,2025-09-27,117
MED2157,Paracetamol,B7,2026-02-05,39
MED2158,Paracetamol,B8,2025-11-23,58
MED2159,Paracetamol,B9,2026-01-14,48
MED2160,Paracetamol,B10,2026-03-26,138
MED2161,Paracetamol,B11,2026-03-05,13
MED2162,Paracetamol,B12,2025-12-29,44
MED2163,Paracetamol,B13,2026-07-22,170
MED2164,Paracetamol,B14,2026-03-27,45
MED2167,Paracetamol,B17,2026-02-28,147
MED2168,Paracetamol,B18,2025-10-05,196
MED2169,Paracetamol,B19,2025-08-31,161
MED2170,Paracetamol,B20,2025-12-29,186
MED2171,Paracetamol,B21,2026-03-18,1
MED2172,Paracetamol,B22,2026-08-05,89
MED2173,Paracetamol,B23,2026-11-09,5
MED2174,Paracetamol,B24,2026-05-22,70
MED2175,Paracetamol,B25,2026-04-24,48
MED2176,Paracetamol,B26,2025-09-23,40
MED2177,Paracetamol,B27,2026-11-05,98
MED2178,Paracetamol,B28,2026-05-19,27
MED2180,Paracetamol,B30,2025-12-08,147
MED2181,Paracetamol,B31,2026-06-27,193
MED2182,Paracetamol,B32,2026-02-06,90
MED2183,Paracetamol,B33,2026-05-31,165
MED2184,Paracetamol,B34,2025-10-28,161
MED2185,Paracetamol,B35,2026-02-09,15
MED2186,Paracetamol,B36,2026-11-05,88
MED2187,Paracetamol,B37,2026-03-07,131
MED2188,Paracetamol,B38,2026-09-11,128
MED2189,Paracetamol,B39,2026-06-28,62
MED2190,Paracetamol,B40,2025-10-29,148
MED2191,Paracetamol,B41,2025-07-25,72
MED2192,Paracetamol,B42,2026-07-09,141
MED2193,Paracetamol,B43,2025-10-07,115
MED2194,Paracetamol,B44,2025-08-25,155
MED2195,Paracetamol,B45,2026-07-16,60
MED2196,Paracetamol,B46,2026-05-31,59
MED2197,Paracetamol,B47,2025-10-25,22
MED2198,Paracetamol,B48,2025-10-02,163
MED2199,Paracetamol,B49,2025-10-07,45
MED2200,Paracetamol,B0,2025-08-31,77
MED2201,Paracetamol,B1,2026-06-19,52
MED2203,Paracetamol,B3,2025-10-01,28
MED2204,Paracetamol,B4,2025-10-20,44
MED2205,Paracetamol,B5,2025-10-26,26
MED2206,Paracetamol,B6,2025-10-25,10
MED2207,Paracetamol,B7,2026-08-14,166
MED2208,Paracetamol,B8,2026-02-16,93
MED2209,Paracetamol,B9,2026-04-23,33
MED2210,Paracetamol,B10,2026-10-17,38
MED2212,Paracetamol,B12,2026-08-29,118
MED2213,Paracetamol,B13,2026-11-09,108
MED2214,Paracetamol,B14,2025-07-28,8
MED2215,Paracetamol,B15,2026-09-26,131
MED2216,Paracetamol,B16,2026-02-23,107
MED2217,Paracetamol,B17,2026-02-21,15
MED2218,Paracetamol,B18,2025-10-22,152
MED2219,Paracetamol,B19,2025-10-15,195
MED2221,Paracetamol,B21,2026-03-30,175
MED2222,Paracetamol,B22,2025-09-16,116
MED2223,Paracetamol,B23,2026-07-07,1
MED2224,Paracetamol,B24,2026-09-24,57
MED2226,Paracetamol,B26,2026-05-24,63
MED2227,Paracetamol,B27,2025-11-01,178
MED2228,Paracetamol,B28,2025-12-02,32
MED2229,Paracetamol,B29,2026-03-17,186
MED2230,Paracetamol,B30,2026-05-20,125
MED2231,Paracetamol,B31,2025-11-14,134
MED2233,Paracetamol,B33,2026-09-08,49
MED2234,Paracetamol,B34,2025-08-15,110
MED2235,Paracetamol,B35,2026-06-17,192
MED2236,Paracetamol,B36,2026-06-17,30
MED2237,Paracetamol,B37,2026-08-06,132
MED2238,Paracetamol,B38,2025-08-17,136
MED2239,Paracetamol,B39,2026-11-11,188
MED2240,Paracetamol,B40,2026-06-04,131
MED2241,Paracetamol,B41,2026-09-07,43
MED2242,Paracetamol,B42,2026-06-28,76
MED2243,Paracetamol,B43,2026-06-27,121
MED2244,Paracetamol,B44,2025-09-28,128
MED2245,Paracetamol,B45,2026-05-09,1
MED2246,Paracetamol,B46,2025-11-06,185
MED2247,Paracetamol,B47,2026-08-28,111
MED2248,Paracetamol,B48,2025-09-24,100
MED2250,Paracetamol,B0,2025-09-05,128
MED2251,Paracetamol,B1,2026-10-14,42
MED2253,Paracetamol,B3,2026-05-12,168
MED2254,Paracetamol,B4,2026-03-28,20
MED2255,Paracetamol,B5,2026-04-03,174
MED2256,Paracetamol,B6,2026-10-28,65
MED2257,Paracetamol,B7,2026-09-28,8
MED2258,Paracetamol,B8,2025-10-21,157
MED2259,Paracetamol,B9,2025-09-04,170
MED2260,Paracetamol,B10,2025-09-15,115
MED2261,Paracetamol,B11,2026-03-22,56
MED2262,Paracetamol,B12,2025-11-15,148
MED2263,Paracetamol,B13,2026-02-01,86
MED2264,Paracetamol,B14,2026-08-06,57
MED2265,Paracetamol,B15,2026-05-09,182
MED2266,Paracetamol,B16,2026-08-04,89
MED2267,Paracetamol,B17,2025-10-21,77
MED2268,Paracetamol,B18,2025-11-24,93
MED2269,Paracetamol,B19,2026-10-20,10
MED2270,Paracetamol,B20,2026-04-14,189
MED2271,Paracetamol,B21,2026-10-05,193
MED2272,Paracetamol,B22,2026-07-26,121
MED2273,Paracetamol,B23,2026-07-03,179
MED2274,Paracetamol,B24,2026-10-30,135
MED2275,Paracetamol,B25,2025-12-11,109
MED2276,Paracetamol,B26,2025-11-28,77
MED2277,Paracetamol,B27,2026-06-20,135
MED2278,Paracetamol,B28,2026-01-02,94
MED2279,Paracetamol,B29,2026-06-25,71
MED2281,Paracetamol,B31,2026-06-06,78
MED2282,Paracetamol,B32,2026-07-10,166
MED2283,Paracetamol,B33,2025-08-08,169
MED2284,Paracetamol,B34,2026-06-21,102
MED2285,Paracetamol,B35,2025-09-26,159
MED2286,Paracetamol,B36,2025-12-13,199
MED2287,Paracetamol,B37,2026-07-28,44
MED2288,Paracetamol,B38,2025-10-27,151
MED2289,Paracetamol,B39,2026-10-01,51
MED2290,Paracetamol,B40,2026-08-18,8
MED2291,Paracetamol,B41,2026-09-15,177
MED2292,Paracetamol,B42,2026-06-22,117
MED2293,Paracetamol,B43,2026-01-11,184
MED2294,Paracetamol,B44,2026-09-27,137
MED2295,Paracetamol,B45,2026-09-15,73
MED2296,Paracetamol,B46,2026-03-22,20
MED2297,Paracetamol,B47,2026-09-17,144
MED2298,Paracetamol,B48,2025-08-14,73
MED2299,Paracetamol,B49,2025-10-21,94
MED2300,Paracetamol,B0,2026-05-11,135
MED2301,Paracetamol,B1,2026-06-14,184
MED2302,Paracetamol,B2,2026-09-23,32
MED2303,Paracetamol,B3,2026-04-09,80
MED2304,Paracetamol,B4,2026-03-22,50
MED2305,Paracetamol,B5,2026-10-24,176
MED2306,Paracetamol,B6,2025-08-12,36
MED2307,Paracetamol,B7,2025-10-11,33
MED2308,Paracetamol,B8,2026-07-31,99
MED2309,Paracetamol,B9,2025-10-08,104
MED2310,Paracetamol,B10,2025-11-23,118
MED2312,Paracetamol,B12,2026-10-06,45
MED2313,Paracetamol,B13,2025-07-25,111
MED2314,Paracetamol,B14,2026-01-30,26
MED2315,Paracetamol,B15,2026-04-07,28
MED2316,Paracetamol,B16,2025-10-11,18
MED2317,Paracetamol,B17,2026-11-12,75
MED2318,Paracetamol,B18,2026-03-01,106
MED2319,Paracetamol,B19,2026-01-03,183
MED2320,Paracetamol,B20,2026-05-27,50
MED2322,Paracetamol,B22,2026-03-09,125
MED2323,Paracetamol,B23,2026-03-11,134
MED2324,Paracetamol,B24,2026-08-20,134
MED2325,Paracetamol,B25,2025-09-02,143
MED2326,Paracetamol,B26,2026-03-22,27
MED2327,Paracetamol,B27,2026-11-03,91
MED2329,Paracetamol,B29,2025-11-06,161
MED2330,Paracetamol,B30,2026-07-09,177
MED2331,Paracetamol,B31,2025-09-30,46
MED2332,Paracetamol,B32,2026-08-10,149
MED2333,Paracetamol,B33,2026-09-23,197
MED2334,Paracetamol,B34,2026-03-22,91
MED2335,Paracetamol,B35,2026-09-27,7
MED2336,Paracetamol,B36,2026-03-18,137
MED2337,Paracetamol,B37,2026-04-23,83
MED2338,Paracetamol,B38,2025-07-26,116
MED2339,Paracetamol,B39,2026-08-16,28
MED2340,Paracetamol,B40,2025-07-12,182
MED2341,Paracetamol,B41,2026-11-14,166
MED2342,Paracetamol,B42,2026-10-05,190
MED2343,Paracetamol,B43,2026-05-02,180
MED2344,Paracetamol,B44,2025-11-16,126
MED2345,Paracetamol,B45,2026-04-15,136
MED2346,Paracetamol,B46,2025-12-02,169
MED2347,Paracetamol,B47,2026-04-27,172
MED2348,Paracetamol,B48,2026-06-17,182
MED2349,Paracetamol,B49,2026-06-01,195
MED2350,Paracetamol,B0,2025-11-23,110
MED2351,Paracetamol,B1,2026-02-23,25
MED2352,Paracetamol,B2,2026-02-21,23
MED2353,Paracetamol,B3,2026-10-11,78
MED2354,Paracetamol,B4,2026-07-20,34
MED2355,Paracetamol,B5,2025-07-25,189
MED2356,Paracetamol,B6,2026-04-13,77
MED2357,Paracetamol,B7,2026-10-22,93
MED2358,Paracetamol,B8,2026-03-29,177
MED2359,Paracetamol,B9,2026-09-21,139
MED2360,Paracetamol,B10,2026-11-15,73
MED2361,Paracetamol,B11,2026-02-08,188
MED2362,Paracetamol,B12,2026-08-25,120
MED2363,Paracetamol,B13,2025-09-19,141
MED2364,Paracetamol,B14,2026-10-06,69
MED2365,Paracetamol,B15,2025-12-09,125
MED2366,Paracetamol,B16,2026-09-01,118
MED2367,Paracetamol,B17,2026-03-28,185
MED2368,Paracetamol,B18,2025-10-07,163
MED2369,Paracetamol,B19,2026-07-17,125
MED2370,Paracetamol,B20,2025-07-20,87
MED2371,Paracetamol,B21,2026-09-06,99
MED2372,Paracetamol,B22,2026-03-17,147
MED2373,Paracetamol,B23,2026-03-28,30
MED2374,Paracetamol,B24,2025-08-06,189
MED2375,Paracetamol,B25,2026-04-22,30
MED2376,Paracetamol,B26,2026-08-20,80
MED2377,Paracetamol,B27,2026-06-16,109
MED2378,Paracetamol,B28,2026-02-23,132
MED2379,Paracetamol,B29,2026-05-12,140
MED2381,Paracetamol,B31,2025-09-25,94
MED2383,Paracetamol,B33,2026-01-14,18
MED2384,Paracetamol,B34,2026-11-16,132
MED2385,Paracetamol,B35,2025-08-18,77
MED2386,Paracetamol,B36,2025-10-26,67
MED2387,Paracetamol,B37,2026-04-15,146
MED2388,Paracetamol,B38,2026-04-12,103
MED2389,Paracetamol,B39,2026-07-18,129
MED2390,Paracetamol,B40,2026-06-13,168
MED2391,Paracetamol,B41,2026-06-27,120
MED2392,Paracetamol,B42,2026-10-29,69
MED2393,Paracetamol,B43,2026-10-15,74
MED2395,Paracetamol,B45,2025-09-07,14
MED2396,Paracetamol,B46,2026-01-07,173
MED2397,Paracetamol,B47,2026-02-03,113
MED2398,Paracetamol,B48,2026-08-12,75
MED2399,Paracetamol,B49,2025-12-04,26
MED2401,Paracetamol,B1,2025-11-20,30
MED2402,Paracetamol,B2,2026-01-07,150
MED2403,Paracetamol,B3,2025-12-01,197
MED2404,Paracetamol,B4,2026-04-29,122
MED2405,Paracetamol,B5,2025-07-29,178
MED2406,Paracetamol,B6,2025-10-13,182
MED2407,Paracetamol,B7,2026-04-17,108
MED2409,Paracetamol,B9,2026-03-30,39
MED2410,Paracetamol,B10,2025-08-08,22
MED2411,Paracetamol,B11,2026-07-08,93
MED2413,Paracetamol,B13,2025-12-22,200
MED2414,Paracetamol,B14,2026-01-23,3
MED2415,Paracetamol,B15,2026-07-17,47
MED2416,Paracetamol,B16,2025-11-15,161
MED2417,Paracetamol,B17,2026-06-30,24
MED2418,Paracetamol,B18,2026-03-06,140
MED2419,Paracetamol,B19,2025-07-19,45
MED2420,Paracetamol,B20,2026-07-13,144
MED2421,Paracetamol,B21,2026-02-06,161
MED2422,Paracetamol,B22,2026-01-13,169
MED2424,Paracetamol,B24,2025-10-14,146
MED2425,Paracetamol,B25,2026-10-29,125
MED2426,Paracetamol,B26,2025-10-23,10
MED2427,Paracetamol,B27,2026-02-14,97
MED2428,Paracetamol,B28,2026-03-19,175
MED2429,Paracetamol,B29,2026-07-23,188
MED2430,Paracetamol,B30,2025-08-11,64
MED2431,Paracetamol,B31,2025-12-13,45
MED2432,Paracetamol,B32,2025-09-21,34
MED2433,Paracetamol,B33,2025-11-22,165
MED2434,Paracetamol,B34,2025-09-28,78
MED2435,Paracetamol,B35,2025-09-10,131
MED2436,Paracetamol,B36,2026-04-05,32
MED2437,Paracetamol,B37,2026-04-15,97
MED2438,Paracetamol,B38,2025-09-11,43
MED2439,Paracetamol,B39,2025-07-21,105
MED2440,Paracetamol,B40,2026-10-04,154
MED2441,Paracetamol,B41,2025-07-26,190
MED2442,Paracetamol,B42,2026-05-08,175
MED2443,Paracetamol,B43,2026-04-20,135
MED2444,Paracetamol,B44,2026-08-11,142
MED2445,Paracetamol,B45,2026-08-04,79
MED2446,Paracetamol,B46,2026-11-05,31
MED2447,Paracetamol,B47,2026-06-04,83
MED2448,Paracetamol,B48,2025-09-25,95
MED2449,Paracetamol,B49,2026-06-24,30
MED2450,Paracetamol,B0,2025-12-20,116
MED2451,Paracetamol,B1,2026-08-20,71
MED2452,Paracetamol,B2,2025-07-20,27
MED2453,Paracetamol,B3,2026-11-12,126
MED2455,Paracetamol,B5,2025-08-21,53
MED2456,Paracetamol,B6,2026-08-31,165
MED2457,Paracetamol,B7,2026-05-13,161
MED2458,Paracetamol,B8,2026-01-23,105
MED2459,Paracetamol,B9,2026-02-13,166
MED2460,Paracetamol,B10,2026-04-27,162
MED2461,Paracetamol,B11,2025-08-09,60
MED2462,Paracetamol,B12,2026-05-17,73
MED2463,Paracetamol,B13,2025-10-12,184
MED2464,Paracetamol,B14,2025-11-01,178
MED2465,Paracetamol,B15,2026-02-08,142
MED2466,Paracetamol,B16,2026-01-15,66
MED2467,Paracetamol,B17,2025-12-22,158
MED2468,Paracetamol,B18,2026-11-10,87
MED2469,Paracetamol,B19,2025-10-25,196
MED2470,Paracetamol,B20,2026-11-17,196
MED2471,Paracetamol,B21,2026-10-20,110
MED2472,Paracetamol,B22,2026-06-02,177
MED2473,Paracetamol,B23,2026-07-22,182
MED2474,Paracetamol,B24,2025-11-15,12
MED2476,Paracetamol,B26,2026-03-22,20
MED2477,Paracetamol,B27,2026-10-04,35
MED2478,Paracetamol,B28,2025-08-03,171
MED2479,Paracetamol,B29,2025-08-25,132
MED2480,Paracetamol,B30,2026-05-13,107
MED2481,Paracetamol,B31,2026-04-25,78
MED2482,Paracetamol,B32,2026-03-26,175
MED2484,Paracetamol,B34,2026-10-25,14
MED2485,Paracetamol,B35,2025-12-13,18
MED2486,Paracetamol,B36,2026-09-22,64
MED2487,Paracetamol,B37,2026-04-01,37
MED2488,Paracetamol,B38,2025-07-07,102
MED2489,Paracetamol,B39,2026-10-13,87
MED2490,Paracetamol,B40,2026-07-20,119
MED2491,Paracetamol,B41,2025-08-20,117
MED2492,Paracetamol,B42,2025-12-20,145
MED2493,Paracetamol,B43,2025-09-30,16
MED2494,Paracetamol,B44,2025-10-29,2
MED2495,Paracetamol,B45,2026-11-13,34
MED2496,Paracetamol,B46,2025-10-07,9
MED2497,Paracetamol,B47,2026-06-19,63
MED2498,Paracetamol,B48,2025-08-17,72
MED2499,Paracetamol,B49,2025-10-15,135
MED2500,Paracetamol,B0,2026-06-21,98
MED2501,Paracetamol,B1,2026-08-02,156
MED2502,Paracetamol,B2,2026-10-31,121
MED2503,Paracetamol,B3,2026-04-24,193
MED2504,Paracetamol,B4,2025-08-02,121
MED2505,Paracetamol,B5,2026-02-23,167
MED2506,Paracetamol,B6,2026-01-17,144
MED2507,Paracetamol,B7,2025-12-06,7
MED2508,Paracetamol,B8,2026-07-14,67
MED2510,Paracetamol,B10,2025-10-14,135
MED2511,Paracetamol,B11,2026-10-09,61
MED2512,Paracetamol,B12,2026-01-02,146
MED2513,Paracetamol,B13,2026-04-25,12
MED2514,Paracetamol,B14,2025-07-26,85
MED2515,Paracetamol,B15,2025-10-14,152
MED2516,Paracetamol,B16,2026-03-24,37
MED2517,Paracetamol,B17,2026-04-27,87
MED2519,Paracetamol,B19,2026-11-13,17
MED2520,Paracetamol,B20,2026-06-29,100
MED2521,Paracetamol,B21,2025-12-05,107
MED2522,Paracetamol,B22,2025-10-13,69
MED2523,Paracetamol,B23,2026-09-22,114
MED2524,Paracetamol,B24,2025-11-14,104
MED2525,Paracetamol,B25,2026-08-31,189
MED2526,Paracetamol,B26,2025-11-18,151
MED2527,Paracetamol,B27,2025-09-09,154
MED2529,Paracetamol,B29,2026-08-26,104
MED2531,Paracetamol,B31,2025-09-07,85
MED2532,Paracetamol,B32,2026-09-10,17
MED2533,Paracetamol,B33,2026-07-28,147
MED2534,Paracetamol,B34,2026-10-11,44
MED2535,Paracetamol,B35,2026-08-17,123
MED2536,Paracetamol,B36,2026-11-14,19
MED2537,Paracetamol,B37,2026-01-17,131
MED2538,Paracetamol,B38,2026-09-08,103
MED2539,Paracetamol,B39,2026-08-01,4
MED2541,Paracetamol,B41,2025-12-13,59
MED2542,Paracetamol,B42,2026-07-20,182
MED2543,Paracetamol,B43,2025-08-10,60
MED2544,Paracetamol,B44,2026-09-25,189
MED2545,Paracetamol,B45,2026-03-01,140
MED2546,Paracetamol,B46,2026-10-24,149
MED2547,Paracetamol,B47,2026-05-13,198
MED2548,Paracetamol,B48,2025-07-22,52
MED2549,Paracetamol,B49,2025-09-03,73
MED2551,Paracetamol,B1,2026-08-01,31
MED2552,Paracetamol,B2,2026-10-01,48
MED2553,Paracetamol,B3,2026-05-23,117
MED2554,Paracetamol,B4,2025-11-10,19
MED2555,Paracetamol,B5,2025-09-11,49
MED2556,Paracetamol,B6,2025-12-15,121
MED2557,Paracetamol,B7,2025-08-17,57
MED2558,Paracetamol,B8,2026-04-26,82
MED2559,Paracetamol,B9,2026-02-25,15
MED2560,Paracetamol,B10,2026-09-07,128
MED2561,Paracetamol,B11,2025-11-13,40
MED2562,Paracetamol,B12,2026-09-15,96
MED2563,Paracetamol,B13,2025-12-17,23
MED2564,Paracetamol,B14,2026-07-28,114
MED2565,Paracetamol,B15,2026-02-26,56
MED2566,Paracetamol,B16,2026-08-09,7
MED2567,Paracetamol,B17,2026-01-07,199
MED2568,Paracetamol,B18,2026-07-12,186
MED2569,Paracetamol,B19,2026-08-26,170
MED2570,Paracetamol,B20,2026-10-19,65
MED2571,Paracetamol,B21,2025-11-28,29
MED2572,Paracetamol,B22,2026-07-20,18
MED2573,Paracetamol,B23,2025-12-25,161
MED2574,Paracetamol,B24,2025-11-10,171
MED2575,Paracetamol,B25,2026-06-15,11
MED2576,Paracetamol,B26,2026-10-24,8
MED2577,Paracetamol,B27,2026-01-16,121
MED2578,Paracetamol,B28,2025-07-21,78
MED2579,Paracetamol,B29,2026-10-10,48
MED2580,Paracetamol,B30,2026-04-15,10
MED2581,Paracetamol,B31,2026-11-16,116
MED2582,Paracetamol,B32,2026-05-21,179
MED2583,Paracetamol,B33,2026-08-08,145
MED2584,Paracetamol,B34,2025-09-21,168
MED2585,Paracetamol,B35,2026-06-24,158
MED2586,Paracetamol,B36,2025-09-02,129
MED2587,Paracetamol,B37,2026-09-13,119
MED2588,Paracetamol,B38,2025-11-12,29
MED2589,Paracetamol,B39,2025-10-31,121
MED2590,Paracetamol,B40,2026-08-27,77
MED2591,Paracetamol,B41,2026-09-06,97
MED2593,Paracetamol,B43,2025-12-07,181
MED2594,Paracetamol,B44,2025-11-26,27
MED2595,Paracetamol,B45,2026-03-01,136
MED2596,Paracetamol,B46,2025-07-08,61
MED2597,Paracetamol,B47,2025-08-02,188
MED2598,Paracetamol,B48,2026-01-18,41
MED2599,Paracetamol,B49,2026-09-22,200
MED2601,Paracetamol,B1,2025-09-14,117
MED2602,Paracetamol,B2,2026-07-26,196
MED2603,Paracetamol,B3,2026-06-08,38
MED2604,Paracetamol,B4,2026-08-15,26
MED2605,Paracetamol,B5,2025-07-17,17
MED2606,Paracetamol,B6,2026-11-18,69
MED2607,Paracetamol,B7,2026-08-29,140
MED2608,Paracetamol,B8,2026-05-20,104
MED2609,Paracetamol,B9,2026-02-25,74
MED2610,Paracetamol,B10,2026-02-25,24
MED2611,Paracetamol,B11,2026-03-26,51
MED2612,Paracetamol,B12,2026-05-11,123
MED2613,Paracetamol,B13,2026-05-05,141
MED2614,Paracetamol,B14,2026-02-21,180
MED2615,Paracetamol,B15,2025-10-20,48
MED2616,Paracetamol,B16,2025-08-15,2
MED2617,Paracetamol,B17,2025-07-22,26
MED2618,Paracetamol,B18,2026-01-17,104
MED2619,Paracetamol,B19,2026-05-17,182
MED2620,Paracetamol,B20,2026-01-17,85
MED2621,Paracetamol,B21,2026-08-30,200
MED2623,Paracetamol,B23,2026-01-29,38
MED2624,Paracetamol,B24,2025-11-04,26
MED2625,Paracetamol,B25,2026-07-06,139
MED2626,Paracetamol,B26,2026-05-11,25
MED2627,Paracetamol,B27,2025-08-04,105
MED2628,Paracetamol,B28,2025-12-28,82
MED2629,Paracetamol,B29,2025-07-21,197
MED2630,Paracetamol,B30,2025-08-09,25
MED2631,Paracetamol,B31,2026-04-18,104
MED2632,Paracetamol,B32,2026-01-10,104
MED2633,Paracetamol,B33,2025-07-29,21
MED2635,Paracetamol,B35,2026-10-16,109
MED2636,Paracetamol,B36,2026-05-11,99
MED2637,Paracetamol,B37,2026-02-16,69
MED2638,Paracetamol,B38,2026-02-04,123
MED2639,Paracetamol,B39,2025-12-23,1
MED2640,Paracetamol,B40,2025-12-19,38
MED2641,Paracetamol,B41,2025-10-30,92
MED2642,Paracetamol,B42,2025-08-04,143
MED2643,Paracetamol,B43,2026-10-14,29
MED2644,Paracetamol,B44,2026-07-13,186
MED2645,Paracetamol,B45,2026-05-26,17
MED2647,Paracetamol,B47,2026-02-12,68
MED2648,Paracetamol,B48,2026-04-21,174
MED2649,Paracetamol,B49,2026-02-06,40
MED2650,Paracetamol,B0,2026-08-04,158
MED2651,Paracetamol,B1,2025-10-31,177
MED2652,Paracetamol,B2,2026-04-09,167
MED2653,Paracetamol,B3,2026-04-16,134
MED2654,Paracetamol,B4,2026-10-09,169
MED2655,Paracetamol,B5,2025-07-18,128
MED2656,Paracetamol,B6,2026-08-10,9
MED2657,Paracetamol,B7,2025-12-08,16
MED2658,Paracetamol,B8,2025-11-28,118
MED2659,Paracetamol,B9,2025-11-20,158
MED2660,Paracetamol,B10,2026-08-04,180
MED2661,Paracetamol,B11,2026-05-30,40
MED2662,Paracetamol,B12,2026-06-15,132
MED2663,Paracetamol,B13,2025-07-30,118
MED2664,Paracetamol,B14,2025-10-03,186
MED2665,Paracetamol,B15,2026-01-23,116
MED2666,Paracetamol,B16,2025-07-22,194
MED2667,Paracetamol,B17,2025-08-26,174
MED2668,Paracetamol,B18,2026-07-12,112
MED2669,Paracetamol,B19,2026-02-16,129
MED2670,Paracetamol,B20,2026-02-09,8
MED2671,Paracetamol,B21,2025-07-16,91
MED2672,Paracetamol,B22,2026-07-27,15
MED2673,Paracetamol,B23,2026-07-05,44
MED2674,Paracetamol,B24,2025-11-29,105
MED2675,Paracetamol,B25,2026-09-28,135
MED2676,Paracetamol,B26,2026-02-21,197
MED2677,Paracetamol,B27,2026-07-21,64
MED2678,Paracetamol,B28,2025-11-05,142
MED2679,Paracetamol,B29,2026-09-07,169
MED2680,Paracetamol,B30,2025-12-12,27
MED2682,Paracetamol,B32,2026-07-20,113
MED2685,Paracetamol,B35,2026-01-01,4
MED2686,Paracetamol,B36,2025-11-21,85
MED2687,Paracetamol,B37,2026-04-15,10
MED2688,Paracetamol,B38,2026-07-02,16
MED2689,Paracetamol,B39,2025-09-12,127
MED2690,Paracetamol,B40,2026-10-02,73
MED2691,Paracetamol,B41,2025-11-03,109
MED2692,Paracetamol,B42,2026-05-19,110
MED2693,Paracetamol,B43,2025-11-26,36
MED2694,Paracetamol,B44,2026-06-07,53
MED2695,Paracetamol,B45,2026-05-23,109
MED2696,Paracetamol,B46,2026-08-27,165
MED2697,Paracetamol,B47,2025-08-19,174
MED2698,Paracetamol,B48,2026-01-18,129
MED2699,Paracetamol,B49,2025-08-06,105
MED2701,Paracetamol,B1,2026-02-11,89
MED2702,Paracetamol,B2,2026-07-23,97
MED2703,Paracetamol,B3,2025-10-26,77
MED2704,Paracetamol,B4,2026-05-14,73
MED2705,Paracetamol,B5,2025-12-01,26
MED2706,Paracetamol,B6,2026-09-10,20
MED2708,Paracetamol,B8,2026-02-25,184
MED2709,Paracetamol,B9,2025-09-18,159
MED2711,Paracetamol,B11,2026-01-11,1
MED2712,Paracetamol,B12,2026-06-14,156
MED2713,Paracetamol,B13,2026-03-07,189
MED2714,Paracetamol,B14,2026-04-03,71
MED2715,Paracetamol,B15,2026-07-26,191
MED2716,Paracetamol,B16,2025-08-30,65
MED2717,Paracetamol,B17,2026-03-09,197
MED2718,Paracetamol,B18,2026-07-18,49
MED2719,Paracetamol,B19,2026-02-09,188
MED2720,Paracetamol,B20,2026-06-03,6
MED2721,Paracetamol,B21,2026-07-28,31
MED2722,Paracetamol,B22,2025-12-15,64
MED2723,Paracetamol,B23,2026-01-06,60
MED2724,Paracetamol,B24,2025-07-10,144
MED2725,Paracetamol,B25,2025-11-22,195
MED2726,Paracetamol,B26,2026-07-07,102
MED2727,Paracetamol,B27,2026-01-10,197
MED2728,Paracetamol,B28,2026-07-21,96
MED2729,Paracetamol,B29,2026-05-05,189
MED2730,Paracetamol,B30,2026-04-26,94
MED2731,Paracetamol,B31,2025-11-07,197
MED2732,Paracetamol,B32,2025-07-18,101
MED2733,Paracetamol,B33,2026-02-05,43
MED2734,Paracetamol,B34,2026-10-13,125
MED2735,Paracetamol,B35,2026-10-21,179
MED2736,Paracetamol,B36,2026-04-29,122
MED2737,Paracetamol,B37,2026-05-07,62
MED2738,Paracetamol,B38,2026-09-02,63
MED2739,Paracetamol,B39,2026-02-16,174
MED2740,Paracetamol,B40,2026-09-17,172
MED2742,Paracetamol,B42,2025-07-22,76
MED2743,Paracetamol,B43,2025-12-17,47
MED2744,Paracetamol,B44,2026-08-29,5
MED2745,Paracetamol,B45,2025-09-11,56
MED2746,Paracetamol,B46,2025-09-19,34
MED2747,Paracetamol,B47,2026-02-24,99
MED2748,Paracetamol,B48,2025-08-21,103
MED2749,Paracetamol,B49,2026-08-25,158
MED2750,Paracetamol,B0,2026-08-04,11
MED2751,Paracetamol,B1,2026-04-15,81
MED2752,Paracetamol,B2,2026-09-15,99
MED2753,Paracetamol,B3,2026-08-01,24
MED2754,Paracetamol,B4,2026-05-19,163
MED2755,Paracetamol,B5,2026-11-06,54
MED2756,Paracetamol,B6,2025-10-14,116
MED2757,Paracetamol,B7,2025-12-15,41
MED2759,Paracetamol,B9,2026-02-03,8
MED2760,Paracetamol,B10,2025-12-07,94
MED2761,Paracetamol,B11,2026-04-15,104
MED2762,Paracetamol,B12,2025-11-10,10
MED2763,Paracetamol,B13,2026-06-03,169
MED2764,Paracetamol,B14,2025-07-30,19
MED2765,Paracetamol,B15,2025-11-06,137
MED2766,Paracetamol,B16,2026-03-04,29
MED2767,Paracetamol,B17,2026-08-04,84
MED2768,Paracetamol,B18,2025-11-27,123
MED2769,Paracetamol,B19,2026-01-17,57
MED2770,Paracetamol,B20,2026-07-28,82
MED2771,Paracetamol,B21,2026-08-26,78
